venue.id,venue.name,venue.id,venue.location.lat,venue.location.lng
4b1b2362f964a520bcf823e3,Walt Hundley Playfield,4b1b2362f964a520bcf823e3,47.53948349621945,-122.37387734423994
52101743498e1e598d4fdf5a,The Ark Park,52101743498e1e598d4fdf5a,47.51156499274963,-122.38550284774425
4bbaa20d53649c74605049fb,Lakewood Park Disc Golf Course,4bbaa20d53649c74605049fb,47.5038201706698,-122.34602964514933
4ce69f950f196dcb85b538ae,Seola Park,4ce69f950f196dcb85b538ae,47.50150055488986,-122.37458682047838
4bcb7ebb511f95213a9fb1c7,White Center Heights Park,4bcb7ebb511f95213a9fb1c7,47.51142714316486,-122.34315290506058
514e1646e4b073c93b8d20f5,Leprechan Tree,514e1646e4b073c93b8d20f5,47.53382076440303,-122.39259964708069
4bfb4616bbb7c9281fff0743,Salmon Creek Park,4bfb4616bbb7c9281fff0743,47.497269971886446,-122.34146849931
4d82a2e38de9721e7a710c51,Hazel Valley Park,4d82a2e38de9721e7a710c51,47.4903872111217,-122.33754204402022
4be73833910020a1ea30d514,Kilbourne Park,4be73833910020a1ea30d514,47.52150459872009,-122.38921880722046
4fae08424fc67afa8cf44294,Endolyne Park,4fae08424fc67afa8cf44294,47.51449789948732,-122.39431500434874
4b5298eaf964a520788327e3,High Point Community Center,4b5298eaf964a520788327e3,47.54066520060329,-122.37455836229938
4bc7be4414d79521c70f68e9,Chelsea Park,4bc7be4414d79521c70f68e9,47.484297359447666,-122.3498212958529
4ba54134f964a52050f238e3,Shorewood Park,4ba54134f964a52050f238e3,47.49691215436752,-122.36750024409105
4ea363060aaf711181057da2,Environmental Science Center,4ea363060aaf711181057da2,47.477956025979786,-122.36277050593031
56523fb2498e1d76986fcf1a,Sunrise Park,56523fb2498e1d76986fcf1a,47.543773,-122.368181
4b941f23f964a520956934e3,Riverview Fields,4b941f23f964a520956934e3,47.539131,-122.349735
522d4a4611d218d6e5dcb1c1,Schmitz Park Diner,522d4a4611d218d6e5dcb1c1,47.52209,-122.377212
4c166601b7b9c9283a63ae37,Eagle Landing Park,4c166601b7b9c9283a63ae37,47.4707989454788,-122.36585854042801
58b378f245c3ed15f278f588,Cove Park,58b378f245c3ed15f278f588,47.523614,-122.394191
4d58455e8147f04d5260a054,Jacob Ambaum Park,4d58455e8147f04d5260a054,47.48911866322113,-122.35013842371427
4bd727ad637ba593b369f970,Arbor Lake Park,4bd727ad637ba593b369f970,47.492442791418625,-122.32945919036865
4ee69709b634710b8cf340f5,No-Name Park,4ee69709b634710b8cf340f5,47.52840137592014,-122.3717242119536
4fb6a3af6b742bc41300d86e,South Park Meadow,4fb6a3af6b742bc41300d86e,47.52082353354318,-122.32355833053589
4fb6a2616b742bc41300a418,Cesar Chavez Park,4fb6a2616b742bc41300a418,47.52667750728217,-122.32533931732176
4da9db1d1e72c1ab9be664e2,Georgetown Duwamish River Park,4da9db1d1e72c1ab9be664e2,47.530632098283405,-122.32291842176593
4bd323cf77b29c74f7029082,Highland Park Neighborhood,4bd323cf77b29c74f7029082,47.52293744033822,-122.34947596918143
4e4338c9887703085fd24ca7,Lincoln Park Zipline,4e4338c9887703085fd24ca7,47.52706674898629,-122.39426057530666
4c9502c503413704cb8f77ef,Lincoln Park Playground,4c9502c503413704cb8f77ef,47.52727512539085,-122.39464884929477
4abe895ff964a5204f8e20e3,Duwamish Waterway Park,4abe895ff964a5204f8e20e3,47.531348688570105,-122.31997604732658
4bbfd3d7f8219c7469bfb010,Highland Park Baseball Field,4bbfd3d7f8219c7469bfb010,47.52768812465217,-122.34943058663495
5070a71ae4b0e156ba7ddb0d,West Ridge Park Apartments,5070a71ae4b0e156ba7ddb0d,47.53199050447173,-122.36135854699498
4c99815480958cfa893c3bd4,Highland Park Playground & Wading Pool,4c99815480958cfa893c3bd4,47.52685102267442,-122.3496152717673
4c2d4320987f20a1fa3a49aa,Lake Burien School Park,4c2d4320987f20a1fa3a49aa,47.4697321058678,-122.35609520636444
4da0d4840f578cfad3ba7d18,South Park Neighborhood,4da0d4840f578cfad3ba7d18,47.52646222430969,-122.32091149390975
4cae9ee11168a0936a161c23,"Boulevard Park, WA",4cae9ee11168a0936a161c23,47.49514182363164,-122.31658515327788
4aaca0fef964a5205c5e20e3,Seattle Public Library - South Park,4aaca0fef964a5205c5e20e3,47.526320654365286,-122.32279145963646
4b987638f964a520354335e3,South Park Community Center,4b987638f964a520354335e3,47.52818612043109,-122.32384087789355
4c26a0be905a0f4707b06360,Chief Sealth High School Stadium,4c26a0be905a0f4707b06360,47.527370338410904,-122.36753391893961
505f6ddbe4b0a0544711f9ae,Fauntleroy Neighborhood,505f6ddbe4b0a0544711f9ae,47.52798438299848,-122.39267805696386
4c3f272c83a3a593cd08ef33,Seattle Children's Play Garden,4c3f272c83a3a593cd08ef33,47.587401385545526,-122.30181631662101
4ac14ba2f964a5209e9620e3,Judkins Park and Playfield,4ac14ba2f964a5209e9620e3,47.593098875295226,-122.30348188220185
4be61798bcef2d7fced004e5,Firehouse Mini Park,4be61798bcef2d7fced004e5,47.61118324356253,-122.30938442593906
47b96a2ef964a520be4d1fe3,Powell Barnett Park,47b96a2ef964a520be4d1fe3,47.604747,-122.296219
4c5a55e07b049521c644891f,Jimi Hendrix Park,4c5a55e07b049521c644891f,47.589132313017565,-122.30117797851561
4a7b953bf964a5207beb1fe3,Bhy Kracke Park,4a7b953bf964a5207beb1fe3,47.63069253160077,-122.34879000087379
4d850d5599b78cfa5127c61f,Colman Park,4d850d5599b78cfa5127c61f,47.58615100335924,-122.28763818740843
4b7ca953f964a520ed9f2fe3,Plymouth Pillars Park,4b7ca953f964a520ed9f2fe3,47.61432924932539,-122.32951561332182
416dc180f964a5209b1d1fe3,Space Needle,416dc180f964a5209b1d1fe3,47.62017909953076,-122.34923486833564
4b774520f964a5207c8d2ee3,Kurt Cobain Memorial Bench,4b774520f964a5207c8d2ee3,47.61911260701266,-122.28187530414718
4c08503fa1b32d7fb1e595f0,Washington Park Playfield,4c08503fa1b32d7fb1e595f0,47.62633561762947,-122.29417727281448
4bb3d79a4019a593268538b8,Stanley Sayres Memorial Park,4bb3d79a4019a593268538b8,47.57004776036421,-122.27668609902575
4a02a97cf964a5205f711fe3,Kobe Terrace Park,4a02a97cf964a5205f711fe3,47.6004432175403,-122.32502564326187
4aa4694cf964a520ba4620e3,Dog In The Park,4aa4694cf964a520ba4620e3,47.611208301671226,-122.33717907196052
4a185ecaf964a520a8791fe3,T.T. Minor Playfield,4a185ecaf964a520a8791fe3,47.61385774064303,-122.31042322019763
4a8910c8f964a520ca0720e3,Montlake Playfield,4a8910c8f964a520ca0720e3,47.64151966464283,-122.30917984083598
44c96aa5f964a520f4351fe3,Madison Park Beach,44c96aa5f964a520f4351fe3,47.635853683831066,-122.27676452068624
4aee2403f964a52075d221e3,Volunteer Park Water Tower,4aee2403f964a52075d221e3,47.629019284071184,-122.31463007858387
4b65fe1af964a520110d2be3,Klondike Gold Rush National Historical Park,4b65fe1af964a520110d2be3,47.59922877782113,-122.3318578852576
4a614418f964a52035c21fe3,Daejeon Park,4a614418f964a52035c21fe3,47.59123070584851,-122.31166005134583
4a99c4fdf964a5206d3020e3,Mayflower Park Hotel,4a99c4fdf964a5206d3020e3,47.612293085937424,-122.33841904723705
4c4e31029efabe9a5705b069,Columbia Park,4c4e31029efabe9a5705b069,47.559803899363644,-122.28750944137573
475f1b85f964a520db4c1fe3,Sam Smith Park,475f1b85f964a520db4c1fe3,47.590159812433235,-122.29819536209105
4a30631bf964a5205d991fe3,Denny Park,4a30631bf964a5205d991fe3,47.61885828876579,-122.3410151631088
412d2800f964a520db0c1fe3,Cactus Madison Park,412d2800f964a520db0c1fe3,47.63619635726068,-122.27768556843114
4a02aaa5f964a52061711fe3,City Hall Park,4a02aaa5f964a52061711fe3,47.60198920394335,-122.3306777486063
4ada0ce0f964a520ca1d21e3,Counterbalance Park,4ada0ce0f964a520ca1d21e3,47.623637233997066,-122.35428591298441
4b4f56aef964a520fb0127e3,Blue Dog Pond Park,4b4f56aef964a520fb0127e3,47.588726259130915,-122.29884975177771
49e53091f964a520a5631fe3,Genesee Park & Playground,49e53091f964a520a5631fe3,47.56448480019845,-122.2792736207043
4a708667f964a520aed71fe3,Thomas Street Mini Park,4a708667f964a520aed71fe3,47.6213415577774,-122.32671129476776
4bedf31d2c082d7f04cc2f42,Genesee Dog Park,4bedf31d2c082d7f04cc2f42,47.56349501431864,-122.27668704316113
4a02acb9f964a52064711fe3,Hing Hay Park,4a02acb9f964a52064711fe3,47.59862612960453,-122.32532970426705
4b4a2f5df964a520cf7d26e3,Belltown Dog Park,4b4a2f5df964a520cf7d26e3,47.61433715501579,-122.34480686388
4f31ce2fe4b09c40b43d7393,Broadway Hill Park,4f31ce2fe4b09c40b43d7393,47.623169005322275,-122.31864079608417
56a70030498e2517c52bcfca,Wisteria Park,56a70030498e2517c52bcfca,47.59957151039409,-122.30983069391571
4be5b6fbd4f7c9b672cd2520,Dr. Blanche S. Lavizzo Park,4be5b6fbd4f7c9b672cd2520,47.60049157245997,-122.30424642562866
4fad7795771656f48d5777cd,Sturgus Park,4fad7795771656f48d5777cd,47.59272123723377,-122.31276512145996
4c13f6c2a5eb76b081f0c0b7,Lewis Park,4c13f6c2a5eb76b081f0c0b7,47.59209123845005,-122.31466624978957
4a7486cef964a52070de1fe3,Tashkent Park,4a7486cef964a52070de1fe3,47.62377631615776,-122.32321984722566
44d1d0d0f964a5202e361fe3,Denny Blaine Park,44d1d0d0f964a5202e361fe3,47.620062977110365,-122.28025783155528
4c0d6d6e98102d7f322ae206,Cascade Playground,4c0d6d6e98102d7f322ae206,47.62150331774851,-122.33205556869507
582e02ab44587f7beb8cf4ef,Yesler Terrace Hillclimb,582e02ab44587f7beb8cf4ef,47.599944,-122.319711
4ed4f74930f803fae7b1333d,Horiuchi Park,4ed4f74930f803fae7b1333d,47.602828560685204,-122.31894781185682
4d24d398fdfb236ab1317c67,Orca Park,4d24d398fdfb236ab1317c67,47.605522433333334,-122.31489481666667
5b832a8a356b49002ce9e829,Yesler Community Park,5b832a8a356b49002ce9e829,47.601353,-122.32105
571043d0498eac8ccafc6e0b,12 Ave Square Park,571043d0498eac8ccafc6e0b,47.60620601947132,-122.31750265233171
4fae16d64fc67afa8cf5c814,Boren Place,4fae16d64fc67afa8cf5c814,47.604918845139174,-122.32094049453735
5715a3d8cd10afd3805d7966,12th Ave Square Park,5715a3d8cd10afd3805d7966,47.60730043636992,-122.31640770570974
50610b6e52621eac547823e3,Seattle University Park,50610b6e52621eac547823e3,47.6072480767418,-122.31748580932616
53b854dc498e3d4b9385ab36,Chinatown Public Parklet,53b854dc498e3d4b9385ab36,47.59761,-122.326502
4b18a5d7f964a520f4d423e3,Frink Park,4b18a5d7f964a520f4d423e3,47.59918936213052,-122.28916168212889
4c38b3820a71c9b63d1f41c9,Gerber Park,4c38b3820a71c9b63d1f41c9,47.607660383332025,-122.29648947715759
520a8b9211d2acf7b743f41a,View Park,520a8b9211d2acf7b743f41a,47.603817248056565,-122.32573087244951
4fb2cc50e4b0886effddfc53,Grassy Knoll Outside Library,4fb2cc50e4b0886effddfc53,47.608978271484375,-122.31835174560547
4a02ab22f964a52062711fe3,Harborview Park,4a02ab22f964a52062711fe3,47.604084155709295,-122.3257577593957
50b8443ae4b09c6540a79426,The Conversation Bench,50b8443ae4b09c6540a79426,47.61116762581568,-122.3111775583065
4dd338ef8877fd87e04b055e,"Martin Luther King, Jr. Memorial Park",4dd338ef8877fd87e04b055e,47.584284125527205,-122.29647625501524
5199066d498e284727cc2050,MLK Jr. Memorial Park,5199066d498e284727cc2050,47.58348932484421,-122.29679942338532
54090540498e4dc94aceb08d,East Duwamish Greenbelt,54090540498e4dc94aceb08d,47.581863578901945,-122.31500368519059
51c75dec498e5b5223b62b99,Day Street Park,51c75dec498e5b5223b62b99,47.59044157723922,-122.28631713964198
49bd6473f964a52075541fe3,Leschi-Lake Dell Natural Area,49bd6473f964a52075541fe3,47.605215211494915,-122.28710829971419
4e9091982c5b7295bbe8d1b0,Lib Tech's Downtown Throwdown,4e9091982c5b7295bbe8d1b0,47.600367,-122.33321
56671201498eba82ce943710,Public Space,56671201498eba82ce943710,47.605061,-122.332847
4c3a70261a38ef3b69229321,Kurt Cobain Park,4c3a70261a38ef3b69229321,47.60629067594331,-122.33209692664707
4fd66a51e4b095eb7e2da5f8,McGilvra Place,4fd66a51e4b095eb7e2da5f8,47.61565656512799,-122.30584694770741
55cc196b498e3106635f2666,Pavement to Parks University and Boylston,55cc196b498e3106635f2666,47.612979813608895,-122.32363902832503
4c38f2651a38ef3ba2c39221,Armeni Park,4c38f2651a38ef3ba2c39221,47.60555736786861,-122.33371729348616
51eb2b82498e74721a3c17a3,Taste Of Beacon Hill,51eb2b82498e74721a3c17a3,47.577071,-122.310406
4b6ff360f964a5201d012de3,Stevens Place,4b6ff360f964a5201d012de3,47.57692690837386,-122.31024432489794
4b819675f964a520e4b030e3,Laurelhurst Playfield,4b819675f964a520e4b030e3,47.65968853319707,-122.277802448941
4b22b521f964a520364c24e3,Union Bay Natural Area,4b22b521f964a520364c24e3,47.65582000585881,-122.2931957244873
4bcf24fcaeedef3b4f3ac598,Roanoke Park,4bcf24fcaeedef3b4f3ac598,47.64323798759986,-122.32045245036281
40b13b00f964a520f5f61ee3,Roanoke Park Place Tavern,40b13b00f964a520f5f61ee3,47.641737756028654,-122.32034554074565
4e14b9acaeb7727f2104f28f,Cowen Park Cafe,4e14b9acaeb7727f2104f28f,47.67115676704959,-122.3143443112719
4cb2503b1168a093ec343a23,Queen Anne,4cb2503b1168a093ec343a23,47.62860392652541,-122.35901708128014
4b54f7a5f964a520c2d527e3,Madison Park Playground,4b54f7a5f964a520c2d527e3,47.63529080426267,-122.27784760164845
4f6e697be4b0d638a2005836,Madison North Beach Park,4f6e697be4b0d638a2005836,47.63949711066135,-122.27674537784426
4e75580f483b0cf5ecb872c5,Christie Park,4e75580f483b0cf5ecb872c5,47.659353770761754,-122.31904149055481
4c421eefaf052d7f08787e79,Froula Playground,4c421eefaf052d7f08787e79,47.67886971205615,-122.31247410918752
4c42424e3735be9aa2c619a4,Peace Park,4c42424e3735be9aa2c619a4,47.65573446456077,-122.31864736672716
4dcdbe2445ddbe15f877d5f5,Sylvan Grove Theatre,4dcdbe2445ddbe15f877d5f5,47.653042064747396,-122.30661497807922
4be327b71dd22d7f6add95bd,Sakuma Viewpoint,4be327b71dd22d7f6add95bd,47.65160892435802,-122.31477177076874
4c17c9dad4d9c9288778ee29,North Passage Point Park,4c17c9dad4d9c9288778ee29,47.653868744838846,-122.3223352432251
4df1393fd22d8c5470d3f625,Magnuson Small Dog Area,4df1393fd22d8c5470d3f625,47.682111673061634,-122.25684939095478
4c016308b0702d7f1b2a6378,South Passage Point Park,4c016308b0702d7f1b2a6378,47.6520150725916,-122.32272752733459
4fba7da14fc657fa45b0bb6c,NE 60th Street Park,4fba7da14fc657fa45b0bb6c,47.671803146857776,-122.32254981994629
4b8d51eaf964a52058f432e3,good turn park,4b8d51eaf964a52058f432e3,47.65059740429127,-122.32387284297774
4fba7bd74fc657fa45b07ef0,Corliss Place,4fba7bd74fc657fa45b07ef0,47.66517059287432,-122.33087539672852
52004db7498e4778a9aca161,Triangle Park,52004db7498e4778a9aca161,47.653024004719114,-122.32910592029583
51290701e4b0447ba75ec3d4,Wallingford Lake Union mini park,51290701e4b0447ba75ec3d4,47.652942124434944,-122.32964749777126
4be5ce5ebcef2d7f815a04e5,West Montlake Park,4be5ce5ebcef2d7f815a04e5,47.64584663235967,-122.30922446283094
4b1189eff964a520cf7e23e3,Fairview Park,4b1189eff964a520cf7e23e3,47.647861,-122.32499063014984
4fb2be1fbb3df829dcc23d76,East Montlake Park,4fb2be1fbb3df829dcc23d76,47.64662676098461,-122.30109214782713
51574576e4b0d2c6fa000ad9,Yesler Swamp,51574576e4b0d2c6fa000ad9,47.65811221694261,-122.28840105192494
505cb5b8e4b0236a270a0ddd,Washington Park Arboretum Hollies,505cb5b8e4b0236a270a0ddd,47.63168272217116,-122.2970399689389
4b254126f964a520ca6e24e3,Green Lake Elementary Tree Lot,4b254126f964a520ca6e24e3,47.67643234604526,-122.32915559991095
58e9178aae97564a46374fff,Waterway 19,58e9178aae97564a46374fff,47.647048,-122.333271
4f46874fe4b027982eed3397,Eastlake Tennis Courts,4f46874fe4b027982eed3397,47.64317481049155,-122.32533003635189
5251edb4498ed2827f8b45fd,Harry & Jean Kretzler Memorial Bench,5251edb4498ed2827f8b45fd,47.6672637295967,-122.285030143982
52ec696511d2c705f4e4536e,Froula Park,52ec696511d2c705f4e4536e,47.68085192626766,-122.31548708227842
4c5a571604f9be9ac0aff160,Roanoke Street Mini Park,4c5a571604f9be9ac0aff160,47.643176307056734,-122.32884097451577
5965984935d3fc1e6ec0b1a4,Wsdot Peninsula,5965984935d3fc1e6ec0b1a4,47.643826,-122.295494
4d9cc17f83f36ea8d5d3a894,Belvoir Place,4d9cc17f83f36ea8d5d3a894,47.65521295468833,-122.28311061859131
513b9cb8e4b0ef935a34c49c,The Arch de Green lake,513b9cb8e4b0ef935a34c49c,47.680450528155966,-122.32767400795095
4f376e96e4b017ad7b11704f,Rainbow Point,4f376e96e4b017ad7b11704f,47.68299190001858,-122.32141654384262
4e0e21c918a8bf9784c9eba9,Duck Bay,4e0e21c918a8bf9784c9eba9,47.64214448978242,-122.29241067967924
4ef7f5e18231c11156e9dc09,Laurelhurst Fire Pit,4ef7f5e18231c11156e9dc09,47.65949958723704,-122.2780985121124
4aec5d0bf964a52057c621e3,Lynn Street Mini Park,4aec5d0bf964a52057c621e3,47.63976515530511,-122.32966511782674
49fa0d63f964a520b06d1fe3,Bryant Neighborhood Playground,49fa0d63f964a520b06d1fe3,47.675517610002274,-122.28359756080715
4fb2b70cbb3df829dcc174e2,Banner Way Triangle,4fb2b70cbb3df829dcc174e2,47.68554855551535,-122.32306528748038
4c48ee02b5eec9b678740ca4,Woodland Park Zoo - West Gate,4c48ee02b5eec9b678740ca4,47.66921896408095,-122.35284085493593
50a99da8e4b0d042f9794ac7,WildLights at Woodland Park Zoo,50a99da8e4b0d042f9794ac7,47.669178456909,-122.35285561147735
4dbe0da11e72b351cad95708,CP Airfield,4dbe0da11e72b351cad95708,47.71172434016559,-122.37881959617353
4dd2d89afa7611af69e6b4ac,Piper's Orchard,4dd2d89afa7611af69e6b4ac,47.71003902014054,-122.36701493297161
4ac65c02f964a520efb320e3,North Seattle College,4ac65c02f964a520efb320e3,47.69889682389184,-122.33346483577134
4be714a0d4f7c9b6506f2720,Sandel Park,4be714a0d4f7c9b6506f2720,47.69291205039123,-122.35826067921084
4c86fd5cd8086dcb71009f52,Jefferson Park Playground,4c86fd5cd8086dcb71009f52,47.57056563754085,-122.3090536173768
4d76a5931d7ab1f77eba8dfb,Jefferson Park Driving Range,4d76a5931d7ab1f77eba8dfb,47.56723206867947,-122.30745717086127
4ba5af26f964a520c71b39e3,Lake Washington Blvd Park,4ba5af26f964a520c71b39e3,47.561613877158365,-122.26603031158447
49e12c88f964a520a2611fe3,Georgetown Playfield,49e12c88f964a520a2611fe3,47.55121444058369,-122.32159411366375
4c5cd60f2815c928b168b367,Georgetown Trailer Park Mall,4c5cd60f2815c928b168b367,47.550496356225864,-122.31884511870247
4461da91f964a52015331fe3,Oxbow Park,4461da91f964a52015331fe3,47.54385161059548,-122.32240173716762
50cba8e1e4b09d95344ab8f6,horticulture,50cba8e1e4b09d95344ab8f6,47.56728206447176,-122.31176253387002
4f39a83ae4b026b7f66c922c,SODO Parking lot.,4f39a83ae4b026b7f66c922c,47.58139385951887,-122.33513442304702
520c5deb11d20788bbb9e556,Hubble Periscope,520c5deb11d20788bbb9e556,47.572761,-122.291595
4c0c27696071a5933963e232,Lake People Park,4c0c27696071a5933963e232,47.56917937010184,-122.29418792205463
4fb2cbb4bb3df829dcc3ceae,Mount Claire Park,4fb2cbb4bb3df829dcc3ceae,47.58012997681378,-122.28613615036011
4c2a9b5457a9c9b6f1cef467,Trudy Sander Triangle,4c2a9b5457a9c9b6f1cef467,47.5765460729599,-122.28621125221252
4a345adff964a5201d9c1fe3,Jack Perry Memorial Park,4a345adff964a5201d9c1fe3,47.5881626823934,-122.34228014945984
4884484bf964a52038511fe3,Maple Wood Playfield,4884484bf964a52038511fe3,47.55971924838994,-122.31813867108191
4db198420437a93f7f8c4624,Cheasty Greenspace @ Mountain View,4db198420437a93f7f8c4624,47.56088361322401,-122.29718713668393
53bda415498eff78d03dd345,georgetown splash park,53bda415498eff78d03dd345,47.55231650551636,-122.32163463221852
4c1ff95dd38ec9b6507f4d83,T-105 Park,4c1ff95dd38ec9b6507f4d83,47.56769362210383,-122.35235304262066
5321d4b9498e273e3592c39b,Rainier Community Center Garden,5321d4b9498e273e3592c39b,47.561193967880754,-122.28263854980467
4e24bc3f1838f7f1c02c681d,Atlantic St. Park,4e24bc3f1838f7f1c02c681d,47.58934756413107,-122.31112911036402
4fdfa7e4e4b006e916707d23,Prefontaine Place,4fdfa7e4e4b006e916707d23,47.601862475533736,-122.33093440532684
4b8dc66cf964a520200d33e3,Pioneer Square Pergola,4b8dc66cf964a520200d33e3,47.601059935046635,-122.33372034424515
4e1b92ae7d8bdabfd0f679f9,Beacon Hill Dog Park,4e1b92ae7d8bdabfd0f679f9,47.59337973905056,-122.31809431536756
4bc1222b74a9a593c16ed1f6,"T-107 Park, Duwamish",4bc1222b74a9a593c16ed1f6,47.55949326536376,-122.3512503370415
4b9a7b6df964a52057b935e3,Sodo Park by Herban Feast,4b9a7b6df964a52057b935e3,47.57521938055234,-122.33383252169745
4dc0ea3352b1877d85a858b1,Paccar Pavillion At Olympic Sculpture Park,4dc0ea3352b1877d85a858b1,47.61622599032379,-122.35383750131312
4be49f92d4f7c9b6bd6e2420,Regrade Park,4be49f92d4f7c9b6bd6e2420,47.61438424067644,-122.34476407455173
4c4ca78850710f47896f6f32,Center Square,4c4ca78850710f47896f6f32,47.62098045788809,-122.34924333937794
5187c5e7498e6f957f386d5c,Bell Street Park Boulevard,5187c5e7498e6f957f386d5c,47.61164973304476,-122.34731823092069
4c6966501a6620a18b68638c,Republic Parking 1st and Bell,4c6966501a6620a18b68638c,47.61380097941834,-122.34719938534427
5330c922498e45b246a029e0,Growing Vine Street,5330c922498e45b246a029e0,47.614811581943115,-122.35010111496135
4e224e50d16474063210333e,Nomad Park,4e224e50d16474063210333e,47.6103005964696,-122.34373320561808
583600d844587f27e9f7fd1a,Headwaters Park - Growing Vine St,583600d844587f27e9f7fd1a,47.618261,-122.346287
4a7cf94ef964a52030ee1fe3,SAM Remix,4a7cf94ef964a52030ee1fe3,47.616325236235255,-122.35427799558624
4ffdcbd9067d233ec3ab0273,Broad Street Green,4ffdcbd9067d233ec3ab0273,47.619471225121096,-122.34988689422609
4deebc2c887754a6af82e8f8,The Foster Foundation Path,4deebc2c887754a6af82e8f8,47.615707,-122.35582
5499ddee498ef7f11a4a3a4f,Chromer Building Parklet,5499ddee498ef7f11a4a3a4f,47.60950976274123,-122.337872429482
5b82006d35811b002c47bb4b,Space Needle Park,5b82006d35811b002c47bb4b,47.620004,-122.349709
4fa8c6a9a17c2c1587fb5502,Belltown Cottage Park,4fa8c6a9a17c2c1587fb5502,47.61392457494134,-122.3508089855565
51b6b27e498ec74111967a27,Public Space On Private Property,51b6b27e498ec74111967a27,47.612775,-122.334138
4e2885f562e17c33019f0898,Sheraton Seattle Garden Walk,4e2885f562e17c33019f0898,47.61042929379853,-122.33318887204392
509833f6e4b0ad0d975f3613,Seattle Times Park,509833f6e4b0ad0d975f3613,47.61955642700195,-122.33501434326172
533e11f9498e21bdfa02cbfa,Uptown Parklet,533e11f9498e21bdfa02cbfa,47.623676045532015,-122.35620577973316
5114229ce4b02a46db1f0ec7,Nap Time,5114229ce4b02a46db1f0ec7,47.617885,-122.326234
4ba6acfdf964a520126839e3,Northacres Park,4ba6acfdf964a520126839e3,47.72168468216491,-122.3285549667155
4b841147f964a520951e31e3,Boeing Creek Park,4b841147f964a520951e31e3,47.75556934623108,-122.36298789739631
4c108477f1b6a593d1157c27,Cromwell Park,4c108477f1b6a593d1157c27,47.76047775044577,-122.33381874593654
4bf317a8354e9c74428b2602,Jackson Park Golf Club,4bf317a8354e9c74428b2602,47.72842727997509,-122.31667041778564
4c1aacb4624b9c74e8761204,Paramount Park,4c1aacb4624b9c74e8761204,47.740102596380595,-122.32048988342285
4a1903c5f964a5200c7a1fe3,Bitter Lake Playfield,4a1903c5f964a5200c7a1fe3,47.724150144535194,-122.34912857972539
4bedbca1946c0f4796d9a263,Northacres Off-Leash Dog Park,4bedbca1946c0f4796d9a263,47.72203565154771,-122.32592430488758
4d8aaf4a6ce6a35d35aa6642,Hubbard Homestead Park,4d8aaf4a6ce6a35d35aa6642,47.7099925593979,-122.32460975646973
520d861311d2dacd9b2b8d55,Ridgecrest Ice Cream Social,520d861311d2dacd9b2b8d55,47.7360900512943,-122.3260353516106
4b68746ff964a520a6792be3,Mineral Springs Park,4b68746ff964a520a6792be3,47.70586298087933,-122.33654022216797
4dd819fb45ddced820984185,Thornton Creek Park #1,4dd819fb45ddced820984185,47.723317603701005,-122.31712102890013
4e39aff7e4cd799aaef3fc6b,Licorice Fern Natural Area on Thornton Creek,4e39aff7e4cd799aaef3fc6b,47.72244410316441,-122.31655948446785
4f1b1e15e4b0817d3c625555,Ridgecrest Park,4f1b1e15e4b0817d3c625555,47.74600410162319,-122.32879516458156
4ffa1920e4b0fb4a8490f90e,Northacres Spraypark,4ffa1920e4b0fb4a8490f90e,47.72208231994353,-122.32843973439871
4b840d88f964a520901d31e3,Paramount Park Open Space,4b840d88f964a520901d31e3,47.738922964811174,-122.3176543217531
4f1b1a59e4b0288a02b94507,James Keough Park,4f1b1a59e4b0288a02b94507,47.751154933210685,-122.33104705810547
4ebb0165e300944dd2130252,South Woods Park,4ebb0165e300944dd2130252,47.738506808198835,-122.30533397670844
4bd9e7e82a3a0f47d9d3a8b6,Pacific Northwest Conifer Arboretum,4bd9e7e82a3a0f47d9d3a8b6,47.75619312721846,-122.3456178195908
4b7ecfcef964a520410130e3,Pinehurst Pocket Park,4b7ecfcef964a520410130e3,47.71420373686118,-122.30831564401798
4c4e4b62d667d13a96052ca0,Ronald Bog Park,4c4e4b62d667d13a96052ca0,47.75510781021155,-122.33297824859619
526470a311d282d55a327522,Sunset School Park,526470a311d282d55a327522,47.75814684003617,-122.37104892913081
4bd78ba1f645c9b63e48a6e0,Shoreview Park,4bd78ba1f645c9b63e48a6e0,47.75082190216116,-122.36654863072879
4b68c40bf964a520b58b2be3,Meadowbrook Playfield,4b68c40bf964a520b58b2be3,47.70652502460017,-122.29385477613855
4ca8eb8eb7106dcba49677a5,Blue Ridge Beach Park,4ca8eb8eb7106dcba49677a5,47.699010840418694,-122.39413534498136
4c818375d4e23704d3be5e88,Carkeek park walking trails,4c818375d4e23704d3be5e88,47.72348498518267,-122.36971739379523
4b649f8ef964a5202ac32ae3,Cedar Park,4b649f8ef964a5202ac32ae3,47.72642292196983,-122.29062004211063
50f88fd7e4b045bb81903937,The Park at Northgate,50f88fd7e4b045bb81903937,47.706458553906195,-122.32032165386869
516e49b783025d3569cee70c,carkeek park waterfront,516e49b783025d3569cee70c,47.7126439532382,-122.37883441895212
4c3675c61e06d13ab454743e,North Jackson Park & Ride,4c3675c61e06d13ab454743e,47.735597315801954,-122.32431151788421
4f46c0b7e4b0bf7285a62c24,Northgate Park & Ride,4f46c0b7e4b0bf7285a62c24,47.70285944553802,-122.3258328437805
